SHELDON B LUBAR SCH BUSINESS	3	0.0016
BENTLEY COLL	3	0.0016
DEPT OPERAT MANAGEMENT	3	0.0016
JINDAL SCH MANAGEMENT	3	0.0016
QUEENS UNIV	3	0.0016
ST CATHARINES	3	0.0016
UNIV WATERLOO	3	0.0016
UNIV LOUISVILLE	3	0.0016
DARLA MOORE SCH BUSINESS	3	0.0016
CRUMMER GRAD SCH BUSINESS	3	0.0016
OZYEGIN UNIV	3	0.0016
CARDIFF BUSINESS SCH	3	0.0016
FOGELMAN COLL BUSINESS & ECON	3	0.0016
WRIGHT STATE UNIV	3	0.0016
UNIV OTTAWA	3	0.0016
INST TEXT & CLOTHING	3	0.0016
BROCK UNIV	3	0.0016
CHARLES H KELLSTADT GRAD SCH BUSINESS	3	0.0016
UNIV LAUSANNE	3	0.0016
UNIV SALAMANCA	3	0.0016
SABANCI UNIV	3	0.0016
DEPT INFORMAT TECHNOL & OPERAT MANAGEMENT	3	0.0016
DIPARTIMENTO INGN MECCAN & CIVILE	3	0.0016
FAC ECON & BUSINESS ADM	3	0.0016
NEW JERSEY INST TECHNOL	3	0.0016
COX SCH BUSINESS	3	0.0016
UNIV NEW S WALES	3	0.0016
DEPT DECIS SCI & INFORMAT SYST	3	0.0016
CRAIG SCH BUSINESS	3	0.0016
AMERICAN UNIV	3	0.0016
JL KELLOGG GRAD SCH MANAGEMENT	3	0.0016
WHU OTTO BEISHEIM SCH MANAGEMENT	3	0.0016
TEMPLE UNIV	3	0.0016
SHANGHAI UNIV FINANCE & ECON	3	0.0016
FAC BUSINESS & ECON	3	0.0016
GRAD PROGRAM IND & SYST ENGN	3	0.0016
SUPPLY CHAIN MANAGEMENT DEPT	3	0.0016
A GARY ANDERSON GRAD SCH MANAGEMENT	3	0.0016
VIRGINIA MODELING ANAL & SIMULAT CTR	3	0.0016
DEPT INFORMAT & SYST MANAGEMENT	3	0.0016
VIRGINIA POLYTECH INST & STATE UNIV	3	0.0016
IMD	3	0.0016
JINAN UNIV	3	0.0016
MANCHESTER BUSINESS SCH	3	0.0016
IE BUSINESS SCH	3	0.0016
DEPT HLTH POLICY & MANAGEMENT	3	0.0016
AMOS TUCK SCH BUSINESS ADM	3	0.0016
CRANFIELD MK43 0AL	3	0.0016
OPIM DEPT	3	0.0016
WARRINGTON COLL BUSINESS	3	0.0016
SCHELLER COLL BUSINESS	3	0.0016
UTAH STATE UNIV	3	0.0016
DEPT OPERAT TECHNOL & INNOVAT MANAGEMENT	3	0.0016
WASHINGTON STATE UNIV	3	0.0016
DEPT PUBL & BUSINESS ADM	3	0.0016
KOGOD SCH BUSINESS	3	0.0016
UNIV OXFORD	3	0.0016
NEW MEXICO STATE UNIV	3	0.0016
OPERAT & TECHNOL MANAGEMENT DEPT	3	0.0016
UNIV MEMPHIS	3	0.0016
DEPT OPERAT MANAGEMENT & BUSINESS STAT	3	0.0016
UNIV MINNESOTA TWIN CITIES	3	0.0016
CHARLES H LUNDQUIST COLL BUSINESS	3	0.0016
FAC IND ENGN & MANAGEMENT	3	0.0016
DEPT COMP INFORMAT SYST	3	0.0016
MARRIOTT SCH MANAGEMENT	3	0.0016
HEC PARIS	2	0.0011
LOGIST SYST DYNAM GRP	2	0.0011
CUNY	2	0.0011
QUEENS UNIV BELFAST	2	0.0011
DEPT LOGIST OPERAT & MANAGEMENT INFORMAT SYST	2	0.0011
UNIV ULSTER	2	0.0011
INST EMPRESA	2	0.0011
UNIV VIENNA	2	0.0011
MED CTR	2	0.0011
MIHAYLO COLL BUSINESS & ECON	2	0.0011
EUROPEAN BUSINESS SCH	2	0.0011
LI & FUNG INST SUPPLY CHAIN MANAGEMENT & LOGIST	2	0.0011
FAC ENGN & NAT SCI	2	0.0011
THOMAS J WATSON RES CTR	2	0.0011
OPERAT MANAGEMENT DEPT	2	0.0011
UNIV SAN FRANCISCO	2	0.0011
UNIV MAGDEBURG	2	0.0011
UNIV TEXAS PAN AMER	2	0.0011
UNIV EXETER	2	0.0011
DEPT MANAGEMENT & ENTREPRENEURSHIP	2	0.0011
RES CTR CONTEMPORARY MANAGEMENT	2	0.0011
PC ROSSIN COLL ENGN	2	0.0011
UNIV CALIF SANTA BARBARA	2	0.0011
RICE UNIV	2	0.0011
DEPT MANAGEMENT MSC 3DJ	2	0.0011
DEPT MANAGEMENT & INT BUSINESS	2	0.0011
DARDEN GRAD SCH BUSINESS	2	0.0011
PEKING UNIV	2	0.0011
VICTORIA UNIV WELLINGTON	2	0.0011
UCLA ANDERSON SCH MANAGEMENT	2	0.0011
IROM DEPT	2	0.0011
DEPT INGN IND	2	0.0011
KEY RES INST HUMANITIES & SOCIAL SCI UNIV	2	0.0011
DEPT LSOM	2	0.0011
DEPT PSYCHOL	2	0.0011
UNIV CATOLICA PORTUGUESA PORTO	2	0.0011
DIV HLTH CARE POLICY & RES	2	0.0011
BROAD GRAD SCH MANAGEMENT	2	0.0011
FAC ECON & MANAGEMENT	2	0.0011
EXETER EX4 4PU	2	0.0011
CRANFIELD UNIV	2	0.0011
ERDMAN CTR OPERAT & TECHNOL MANAGEMENT	2	0.0011
INST APPL MATH	2	0.0011
SC JOHNSON GRAD SCH MANAGEMENT	2	0.0011
