Lago A	1	0.0006
Iossifova AR	1	0.0006
Griffiths MD	1	0.0006
Kubiak W	1	0.0006
Wu DY	1	0.0006
Avittathur B	1	0.0006
Kuo CW	1	0.0006
Fung MK	1	0.0006
Goncalves P	1	0.0006
Kaya M	1	0.0006
Selvaraju N	1	0.0006
Aydinliyim T	1	0.0006
Tan T	1	0.0006
Reilly RR	1	0.0006
Adenso-Diaz B	1	0.0006
Bapuji H	1	0.0006
Yang SL	1	0.0006
Mu YP	1	0.0006
Cavaliere RA	1	0.0006
Bakal IS	1	0.0006
Walurnbwa F	1	0.0006
Lumineau F	1	0.0006
Wessels J	1	0.0006
Liesch PW	1	0.0006
Raturi A	1	0.0006
Mason FM	1	0.0006
Ferguson LA	1	0.0006
Qin ZW	1	0.0006
Spohrer J	1	0.0006
Kang W	1	0.0006
Dehning B	1	0.0006
Pourakbar M	1	0.0006
Yang ZB	1	0.0006
Sun S	1	0.0006
Mclachlin R	1	0.0006
Perols J	1	0.0006
Park JK	1	0.0006
Carr S	1	0.0006
Thompson GA	1	0.0006
Crama P	1	0.0006
Claerhout D	1	0.0006
Berry WL	1	0.0006
Ellram LM	1	0.0006
Martinez-Costa M	1	0.0006
Gorman MF	1	0.0006
Ahmad G	1	0.0006
Sohoni M	1	0.0006
Burnside ES	1	0.0006
Greer B	1	0.0006
Snijders C	1	0.0006
Vokurka RJ	1	0.0006
Kumar KR	1	0.0006
Wellman MP	1	0.0006
Tanrisever F	1	0.0006
Popescu I	1	0.0006
Barton R	1	0.0006
Sim CK	1	0.0006
Narus JA	1	0.0006
Zemel E	1	0.0006
Hitt MA	1	0.0006
Sadeh A	1	0.0006
Seifert MJ	1	0.0006
Wee KE	1	0.0006
Saure D	1	0.0006
Kaebernick H	1	0.0006
Spinler S	1	0.0006
Kwon HD	1	0.0006
Beckman S	1	0.0006
Mcdermott C	1	0.0006
Chen PY	1	0.0006
Gavish B	1	0.0006
Desiraju R	1	0.0006
Tushman ML	1	0.0006
Kamesam PV	1	0.0006
Otondo RF	1	0.0006
Yurt R	1	0.0006
Balasubramanian H	1	0.0006
Subramanian U	1	0.0006
Chung CH	1	0.0006
Paul A	1	0.0006
Stallaert J	1	0.0006
Fang F	1	0.0006
Kayis E	1	0.0006
Crawford A	1	0.0006
Kozanidis G	1	0.0006
Yeh D	1	0.0006
Primo MAM	1	0.0006
Kemahlioglu-Ziya E	1	0.0006
Widener SK	1	0.0006
Cagliano R	1	0.0006
Leung LC	1	0.0006
Singh PJ	1	0.0006
Behm M	1	0.0006
Fu K	1	0.0006
Hu SS	1	0.0006
Thompson GM	1	0.0006
Ferrer G	1	0.0006
Dietrich B	1	0.0006
Morton A	1	0.0006
Tsarouhas P	1	0.0006
Stam D	1	0.0006
Shulman JD	1	0.0006
Riedl DF	1	0.0006
Tangpong CC	1	0.0006
Kunnumkal S	1	0.0006
Fry MJ	1	0.0006
Ragu-Nathan B	1	0.0006
Brown S	1	0.0006
Ellis SC	1	0.0006
Subrahmanyam M	1	0.0006
Liao Y	1	0.0006
