845	0	USA
845	1	USA
845	2	USA
846	0	USA
846	1	USA
847	0	Singapore
847	1	USA
847	2	Peoples R China
848	0	USA
848	1	USA
849	0	USA
849	1	USA
849	2	USA
849	3	USA
850	0	USA
850	1	USA
850	2	USA
851	0	USA
851	1	USA
851	2	USA
851	3	USA
852	0	USA
853	0	USA
853	1	USA
853	2	Colombia
854	0	USA
854	1	USA
855	0	USA
855	1	USA
856	0	USA
857	0	USA
857	1	USA
858	0	USA
858	1	USA
859	0	USA
860	0	Canada
860	1	Netherlands
861	0	USA
861	1	England
862	0	USA
862	1	USA
862	2	USA
862	3	USA
862	4	USA
863	0	USA
864	0	USA
864	1	USA
865	0	USA
865	1	Singapore
865	2	Peoples R China
866	0	USA
866	1	USA
867	0	USA
867	1	USA
868	0	USA
868	1	USA
869	0	England
869	1	USA
869	2	England
870	0	USA
871	0	USA
871	1	USA
871	2	Singapore
871	3	USA
872	0	USA
872	1	USA
873	0	USA
874	0	USA
874	1	USA
875	0	Netherlands
875	1	Germany
876	0	USA
877	0	USA
877	1	USA
878	0	USA
879	0	USA
879	1	Canada
879	2	USA
880	0	Singapore
880	1	USA
880	2	USA
881	0	USA
882	0	USA
882	1	USA
883	0	USA
883	1	USA
883	2	USA
884	0	USA
884	1	USA
884	2	USA
884	3	USA
885	0	USA
885	1	USA
886	0	USA
886	1	USA
887	0	USA
887	1	USA
888	0	USA
888	1	USA
889	0	Netherlands
889	1	India
889	2	USA
890	0	Turkey
890	1	USA
891	0	USA
891	1	USA
892	0	USA
892	1	USA
893	0	Peoples R China
894	0	USA
895	0	USA
895	1	USA
896	0	USA
897	0	USA
897	1	USA
897	2	USA
897	3	India
898	0	Turkey
898	1	USA
898	2	USA
899	0	USA
899	1	USA
900	0	England
900	1	Canada
901	0	USA
901	1	USA
902	0	Netherlands
902	1	USA
902	2	Argentina
902	3	Costa Rica
902	4	USA
903	0	Peoples R China
903	1	USA
903	2	Canada
904	0	India
904	1	USA
905	0	USA
906	0	USA
906	1	USA
907	0	USA
908	0	France
908	1	Singapore
909	0	USA
909	1	Netherlands
909	2	Netherlands
910	0	USA
911	0	USA
912	0	USA
912	1	USA
912	2	USA
913	0	Peoples R China
913	1	USA
913	2	USA
